_id,lat,lon,area,price,num_bed,num_bath,category
ObjectId(5e5f540938c1de470fcd5f2f),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f540938c1de470fcd5f33),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f540938c1de470fcd5f32),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f540b38c1de470fcd5f35),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f540c38c1de470fcd5f3c),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f540c38c1de470fcd5f3e),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f540e38c1de470fcd5f43),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f541138c1de470fcd5f44),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f541138c1de470fcd5f48),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f541138c1de470fcd5f49),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f541138c1de470fcd5f4c),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f541238c1de470fcd5f4f),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f541238c1de470fcd5f50),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f541338c1de470fcd5f52),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f541738c1de470fcd5f58),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f541738c1de470fcd5f59),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f541738c1de470fcd5f5a),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f541838c1de470fcd5f5f),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f541838c1de470fcd5f5d),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f541838c1de470fcd5f63),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f541c38c1de470fcd5f6c),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f541c38c1de470fcd5f6d),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f541c38c1de470fcd5f70),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f541d38c1de470fcd5f71),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f541d38c1de470fcd5f72),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f541d38c1de470fcd5f73),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f541d38c1de470fcd5f74),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f541f38c1de470fcd5f79),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f541f38c1de470fcd5f7a),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f542138c1de470fcd5f7f),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f542138c1de470fcd5f7e),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f542338c1de470fcd5f85),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f542338c1de470fcd5f89),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f542338c1de470fcd5f88),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f542538c1de470fcd5f8b),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f542538c1de470fcd5f8d),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f542738c1de470fcd5f91),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f542738c1de470fcd5f95),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f542738c1de470fcd5f96),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f542938c1de470fcd5f98),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f542938c1de470fcd5f99),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f542d38c1de470fcd5fa1),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f542d38c1de470fcd5fa2),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f542f38c1de470fcd5fa5),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f542f38c1de470fcd5fa9),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f542f38c1de470fcd5fab),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f542f38c1de470fcd5fad),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f542f38c1de470fcd5faf),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f543438c1de470fcd5fb7),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f543438c1de470fcd5fb9),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f543638c1de470fcd5fbc),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f543638c1de470fcd5fbd),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f543638c1de470fcd5fbf),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f543638c1de470fcd5fc0),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f543638c1de470fcd5fc1),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f543638c1de470fcd5fc4),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f543738c1de470fcd5fc6),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f543738c1de470fcd5fc7),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f543838c1de470fcd5fcb),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f543838c1de470fcd5fcc),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f543938c1de470fcd5fd2),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f543938c1de470fcd5fd5),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f543d38c1de470fcd5fd7),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f543f38c1de470fcd5fd9),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f543f38c1de470fcd5fdf),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f543f38c1de470fcd5fe0),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f543f38c1de470fcd5fe2),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f543f38c1de470fcd5fe3),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f543f38c1de470fcd5fe1),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f544538c1de470fcd5fed),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f544538c1de470fcd5fee),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f544538c1de470fcd5fef),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f544538c1de470fcd5ff0),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f544538c1de470fcd5ff2),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f544738c1de470fcd5ff5),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f544738c1de470fcd5ffa),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f53db38c1de470fcd5ea0),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f53db38c1de470fcd5ea3),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f532438c1de470fcd5c78),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f532b38c1de470fcd5c89),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f532b38c1de470fcd5c90),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f532c38c1de470fcd5c93),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f537e38c1de470fcd5d8b),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f538038c1de470fcd5d8d),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f538038c1de470fcd5d91),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f538238c1de470fcd5d96),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f538238c1de470fcd5d97),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f533138c1de470fcd5c9c),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f533138c1de470fcd5c9e),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f533138c1de470fcd5ca2),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f538338c1de470fcd5d99),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f538338c1de470fcd5d9a),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f538538c1de470fcd5d9d),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f533538c1de470fcd5cab),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f533538c1de470fcd5cad),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f533638c1de470fcd5cb1),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f538538c1de470fcd5d9f),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f538938c1de470fcd5da3),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f538938c1de470fcd5da8),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f538938c1de470fcd5daa),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f538a38c1de470fcd5dac),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f538a38c1de470fcd5dae),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f538e38c1de470fcd5db6),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f539038c1de470fcd5dba),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f539038c1de470fcd5dbc),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f539038c1de470fcd5dbd),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f539038c1de470fcd5dbe),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f539138c1de470fcd5dbf),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f539138c1de470fcd5dc0),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f539338c1de470fcd5dc4),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f539338c1de470fcd5dc7),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f539538c1de470fcd5dcc),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f539538c1de470fcd5dcd),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f539738c1de470fcd5dd0),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f539738c1de470fcd5dd4),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f539738c1de470fcd5dd5),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f539938c1de470fcd5ddb),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f539d38c1de470fcd5dde),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f539d38c1de470fcd5ddf),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f539d38c1de470fcd5de0),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f539d38c1de470fcd5de2),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f539d38c1de470fcd5de6),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f53a238c1de470fcd5df1),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f53a238c1de470fcd5df3),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f53a438c1de470fcd5dfb),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f53a638c1de470fcd5dfe),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f53a638c1de470fcd5e00),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f53a938c1de470fcd5e0a),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f53af38c1de470fcd5e15),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f53af38c1de470fcd5e1b),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f53af38c1de470fcd5e1a),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f544938c1de470fcd5ffe),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f544938c1de470fcd5fff),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f544c38c1de470fcd6006),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f544c38c1de470fcd6001),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f544c38c1de470fcd6003),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f544c38c1de470fcd6007),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f544c38c1de470fcd600b),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f544f38c1de470fcd6014),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f544f38c1de470fcd601a),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f545438c1de470fcd6025),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f545638c1de470fcd6029),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f544f38c1de470fcd6013),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f544f38c1de470fcd6016),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f544f38c1de470fcd6019),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f545038c1de470fcd601f),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f545138c1de470fcd6020),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f545e38c1de470fcd6041),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f546138c1de470fcd604c),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f546438c1de470fcd6055),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f545738c1de470fcd6034),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f545c38c1de470fcd603a),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f545c38c1de470fcd603d),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f545638c1de470fcd6028),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f545638c1de470fcd602a),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f545738c1de470fcd602c),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f545738c1de470fcd6032),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f546838c1de470fcd6061),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f546c38c1de470fcd606b),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f546d38c1de470fcd6071),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f546f38c1de470fcd6072),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f545e38c1de470fcd6042),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f545e38c1de470fcd6044),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f545e38c1de470fcd6047),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f546438c1de470fcd6050),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f546438c1de470fcd6056),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f546538c1de470fcd6059),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f545c38c1de470fcd603e),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f546f38c1de470fcd6077),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f547138c1de470fcd6080),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f547338c1de470fcd6082),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f547538c1de470fcd6085),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f547538c1de470fcd6088),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f547538c1de470fcd608b),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f546838c1de470fcd605f),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f546b38c1de470fcd6066),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f546b38c1de470fcd6068),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f546c38c1de470fcd606d),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f546f38c1de470fcd6074),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f547138c1de470fcd607b),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f546438c1de470fcd6054),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f546538c1de470fcd605a),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f546c38c1de470fcd606c),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f547b38c1de470fcd6096),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f547b38c1de470fcd609c),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f547d38c1de470fcd60a6),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f548338c1de470fcd60ab),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f547538c1de470fcd6089),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f547938c1de470fcd6095),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f547b38c1de470fcd6099),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f546f38c1de470fcd6076),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f547538c1de470fcd6084),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f547538c1de470fcd608a),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f548338c1de470fcd60ae),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f548638c1de470fcd60bc),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f548938c1de470fcd60c4),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f548a38c1de470fcd60c8),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f548a38c1de470fcd60cb),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f547d38c1de470fcd60a2),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f548338c1de470fcd60af),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f547d38c1de470fcd60a1),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f548038c1de470fcd60a9),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f548338c1de470fcd60ad),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f549138c1de470fcd60d8),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f549138c1de470fcd60db),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f549138c1de470fcd60de),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f549538c1de470fcd60e6),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f548338c1de470fcd60b2),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f548438c1de470fcd60b8),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f548638c1de470fcd60bd),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f548638c1de470fcd60be),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f548938c1de470fcd60c2),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f548d38c1de470fcd60cf),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f548e38c1de470fcd60d3),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f549738c1de470fcd60ee),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f549738c1de470fcd60f1),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f549f38c1de470fcd610a),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f549f38c1de470fcd610d),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f54a238c1de470fcd6112),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f548e38c1de470fcd60d5),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f549138c1de470fcd60df),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f549438c1de470fcd60e2),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f549738c1de470fcd60ef),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f549438c1de470fcd60e4),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f549738c1de470fcd60ed),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f549a38c1de470fcd60fb),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f549d38c1de470fcd60fc),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f549d38c1de470fcd60ff),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f549d38c1de470fcd6105),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f54a238c1de470fcd610e),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f54a338c1de470fcd6117),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f549838c1de470fcd60f4),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f549d38c1de470fcd60fe),21.003050199999997,105.82441019999999,40.0,6000000000,4.0,4.0,2
ObjectId(5e5f549d38c1de470fcd6106),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f549e38c1de470fcd6108),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f549f38c1de470fcd6109),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f54a938c1de470fcd6126),20.979868,105.74391939999998,30.0,1190000000.00,3.0,2.0,2
ObjectId(5e5f54a938c1de470fcd6128),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
ObjectId(5e5f54a538c1de470fcd611a),21.0418238,105.83511000000001,65.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f54a638c1de470fcd611c),20.9894332,105.83431999999999,68.0,13500000000.0,4.0,4.0,2
ObjectId(5e5f54a638c1de470fcd611f),21.0336292,105.79368899999999,30.0,2990000000.00,3.0,3.0,2
ObjectId(5e5f54a938c1de470fcd6123),20.990919,105.853476,65.7,4000000000,4.0,2.0,2
ObjectId(5e5f54ac38c1de470fcd612e),21.0144882,105.82358773627462,42.0,8700000000.0,4.0,4.0,2
